test_form,preds_form,preds_stems,test_stems,shapes
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisejs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisejs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisejs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisejs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisejs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisejs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡajs,supeɾbajs,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbanɡamos,supeɾbanɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbanɡamos,supeɾbanɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbanɡamos,supeɾbanɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenimemos,supeɾbenim,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenimemos,supeɾbenim,supeɾbenɡ,L
supeɾbenɡamos,supeɾbanɡamos,supeɾbanɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbanɡamos,supeɾbanɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbamos,supeɾb,supeɾbenɡ,L
