lemma,target_tag,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,6,55,10.91
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,47,55,85.45
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,6,55,10.91
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,4,55,7.27
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,4,55,7.27
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,0,55,0.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,44,55,80.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,43,55,78.18
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,44,55,80.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,39,55,70.91
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,39,55,70.91
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;SG,42,55,76.36
k o m p a d e s ˈe ɾ,V;IND;PRS;1;PL,37,55,67.27
k o m p a d e s ˈe ɾ,V;IND;PRS;1;SG,35,55,63.64
k o m p a d e s ˈe ɾ,V;IND;PRS;2;PL,35,55,63.64
k o m p a d e s ˈe ɾ,V;IND;PRS;2;SG,11,55,20.0
k o m p a d e s ˈe ɾ,V;IND;PRS;3;PL,7,55,12.73
k o m p a d e s ˈe ɾ,V;IND;PRS;3;SG,34,55,61.82
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;PL,26,55,47.27
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;SG,32,55,58.18
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;PL,24,55,43.64
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;SG,32,55,58.18
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;PL,43,55,78.18
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;SG,31,55,56.36
k o n o s ˈe ɾ,V;IND;PRS;1;PL,26,55,47.27
k o n o s ˈe ɾ,V;IND;PRS;1;SG,15,55,27.27
k o n o s ˈe ɾ,V;IND;PRS;2;PL,15,55,27.27
k o n o s ˈe ɾ,V;IND;PRS;2;SG,15,55,27.27
k o n o s ˈe ɾ,V;IND;PRS;3;PL,3,55,5.45
k o n o s ˈe ɾ,V;IND;PRS;3;SG,29,55,52.73
k o n o s ˈe ɾ,V;SBJV;PRS;1;PL,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;1;SG,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;2;PL,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;2;SG,11,55,20.0
k o n o s ˈe ɾ,V;SBJV;PRS;3;PL,4,55,7.27
k o n o s ˈe ɾ,V;SBJV;PRS;3;SG,15,55,27.27
