lemma,target_tag,correct,total,accuracy
b e n d e s ˈi ɾ,V;IND;PRS;1;PL,0,55,0.0
b e n d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;2;PL,0,55,0.0
b e n d e s ˈi ɾ,V;IND;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;3;PL,6,55,10.91
b e n d e s ˈi ɾ,V;IND;PRS;3;SG,14,55,25.45
b e n d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;2;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
d e b e n ˈi ɾ,V;IND;PRS;1;PL,2,55,3.64
d e b e n ˈi ɾ,V;IND;PRS;1;SG,38,55,69.09
d e b e n ˈi ɾ,V;IND;PRS;2;PL,2,55,3.64
d e b e n ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;3;PL,0,55,0.0
d e b e n ˈi ɾ,V;IND;PRS;3;SG,1,55,1.82
d e b e n ˈi ɾ,V;SBJV;PRS;1;PL,43,55,78.18
d e b e n ˈi ɾ,V;SBJV;PRS;1;SG,38,55,69.09
d e b e n ˈi ɾ,V;SBJV;PRS;2;PL,39,55,70.91
d e b e n ˈi ɾ,V;SBJV;PRS;2;SG,42,55,76.36
d e b e n ˈi ɾ,V;SBJV;PRS;3;PL,38,55,69.09
d e b e n ˈi ɾ,V;SBJV;PRS;3;SG,41,55,74.55
e m u n ç ˈe ɾ,V;IND;PRS;1;PL,5,55,9.09
e m u n ç ˈe ɾ,V;IND;PRS;1;SG,37,55,67.27
e m u n ç ˈe ɾ,V;IND;PRS;2;PL,3,55,5.45
e m u n ç ˈe ɾ,V;IND;PRS;2;SG,1,55,1.82
e m u n ç ˈe ɾ,V;IND;PRS;3;PL,0,55,0.0
