lemma,target_tag,correct,total,accuracy
b e n d e s ˈi ɾ,V;IND;PRS;1;PL,7,55,12.73
b e n d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;2;PL,0,55,0.0
b e n d e s ˈi ɾ,V;IND;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;3;PL,10,55,18.18
b e n d e s ˈi ɾ,V;IND;PRS;3;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;2;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
d e b e n ˈi ɾ,V;IND;PRS;1;PL,3,55,5.45
d e b e n ˈi ɾ,V;IND;PRS;1;SG,41,55,74.55
d e b e n ˈi ɾ,V;IND;PRS;2;PL,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;3;PL,0,55,0.0
d e b e n ˈi ɾ,V;IND;PRS;3;SG,1,55,1.82
d e b e n ˈi ɾ,V;SBJV;PRS;1;PL,43,55,78.18
d e b e n ˈi ɾ,V;SBJV;PRS;1;SG,38,55,69.09
d e b e n ˈi ɾ,V;SBJV;PRS;2;PL,44,55,80.0
d e b e n ˈi ɾ,V;SBJV;PRS;2;SG,41,55,74.55
d e b e n ˈi ɾ,V;SBJV;PRS;3;PL,33,55,60.0
d e b e n ˈi ɾ,V;SBJV;PRS;3;SG,43,55,78.18
e m u n ç ˈe ɾ,V;IND;PRS;1;PL,6,55,10.91
e m u n ç ˈe ɾ,V;IND;PRS;1;SG,44,55,80.0
