lemma,target_tag,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,6,55,10.91
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,54,55,98.18
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,6,55,10.91
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,1,55,1.82
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,0,55,0.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,45,55,81.82
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,47,55,85.45
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,45,55,81.82
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,44,55,80.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,47,55,85.45
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;SG,35,55,63.64
k o m p a d e s ˈe ɾ,V;IND;PRS;1;PL,39,55,70.91
k o m p a d e s ˈe ɾ,V;IND;PRS;1;SG,12,55,21.82
k o m p a d e s ˈe ɾ,V;IND;PRS;2;PL,39,55,70.91
k o m p a d e s ˈe ɾ,V;IND;PRS;2;SG,27,55,49.09
k o m p a d e s ˈe ɾ,V;IND;PRS;3;PL,34,55,61.82
k o m p a d e s ˈe ɾ,V;IND;PRS;3;SG,38,55,69.09
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;PL,21,55,38.18
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;SG,16,55,29.09
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;PL,16,55,29.09
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;SG,11,55,20.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;PL,29,55,52.73
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;SG,19,55,34.55
k o n o s ˈe ɾ,V;IND;PRS;1;PL,29,55,52.73
k o n o s ˈe ɾ,V;IND;PRS;1;SG,13,55,23.64
k o n o s ˈe ɾ,V;IND;PRS;2;PL,31,55,56.36
k o n o s ˈe ɾ,V;IND;PRS;2;SG,32,55,58.18
k o n o s ˈe ɾ,V;IND;PRS;3;PL,30,55,54.55
k o n o s ˈe ɾ,V;IND;PRS;3;SG,30,55,54.55
k o n o s ˈe ɾ,V;SBJV;PRS;1;PL,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;1;SG,13,55,23.64
k o n o s ˈe ɾ,V;SBJV;PRS;2;PL,20,55,36.36
k o n o s ˈe ɾ,V;SBJV;PRS;2;SG,16,55,29.09
k o n o s ˈe ɾ,V;SBJV;PRS;3;PL,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;3;SG,12,55,21.82
m e ɾ e s ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
m e ɾ e s ˈe ɾ,V;IND;PRS;1;SG,11,55,20.0
m e ɾ e s ˈe ɾ,V;IND;PRS;2;PL,3,55,5.45
m e ɾ e s ˈe ɾ,V;IND;PRS;2;SG,14,55,25.45
m e ɾ e s ˈe ɾ,V;IND;PRS;3;PL,14,55,25.45
m e ɾ e s ˈe ɾ,V;IND;PRS;3;SG,7,55,12.73
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;PL,18,55,32.73
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;SG,17,55,30.91
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;PL,25,55,45.45
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;SG,20,55,36.36
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;PL,16,55,29.09
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;SG,15,55,27.27
m u l ç ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
m u l ç ˈe ɾ,V;IND;PRS;1;SG,0,55,0.0
m u l ç ˈe ɾ,V;IND;PRS;2;PL,0,55,0.0
m u l ç ˈe ɾ,V;IND;PRS;2;SG,2,55,3.64
m u l ç ˈe ɾ,V;IND;PRS;3;PL,6,55,10.91
m u l ç ˈe ɾ,V;IND;PRS;3;SG,33,55,60.0
m u l ç ˈe ɾ,V;SBJV;PRS;1;PL,0,55,0.0
m u l ç ˈe ɾ,V;SBJV;PRS;1;SG,5,55,9.09
m u l ç ˈe ɾ,V;SBJV;PRS;2;PL,0,55,0.0
m u l ç ˈe ɾ,V;SBJV;PRS;2;SG,4,55,7.27
m u l ç ˈe ɾ,V;SBJV;PRS;3;PL,1,55,1.82
m u l ç ˈe ɾ,V;SBJV;PRS;3;SG,7,55,12.73
o b t e n ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;1;SG,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;2;PL,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;2;SG,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;3;PL,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;3;SG,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;1;PL,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;1;SG,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;2;PL,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;2;SG,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;3;PL,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;3;SG,0,55,0.0
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;1;PL,25,55,45.45
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;1;SG,36,55,65.45
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;2;PL,28,55,50.91
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;3;PL,1,55,1.82
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;3;SG,1,55,1.82
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;1;PL,14,55,25.45
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;1;SG,40,55,72.73
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;2;PL,20,55,36.36
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;2;SG,39,55,70.91
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;3;PL,34,55,61.82
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;3;SG,44,55,80.0
