test_form,preds_form,preds_stems,test_stems,shapes
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
ofɾesejs,ofɾesejs,ofɾes,ofɾes,L
