test_form,preds_form,preds_stems,test_stems,shapes
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsas,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsas,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsas,muls,muls,L
mulsejs,mulsas,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsas,muls,muls,L
mulsejs,mulsajs,muls,muls,L
mulsejs,mulsas,muls,muls,L
mulsejs,mulajs,mul,muls,L
mulsejs,mulsas,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
mulsemos,mulsamos,muls,muls,L
