test_form,preds_form,preds_stems,test_stems,shapes
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾeses,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾepaɾesejs,ɾepaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾeses,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesejs,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾesen,ɾeapaɾes,ɾeapaɾes,L
ɾeapaɾesejs,ɾeapaɾeses,ɾeapaɾes,ɾeapaɾes,L
