test_form,preds_form,preds_stems,test_stems,shapes
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡan,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡan,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡejs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenejs,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡajs,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenan,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbena,supeɾben,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡajs,supeɾbjenas,supeɾbjen,supeɾbenɡ,L
supeɾbenɡajs,supeɾbjena,supeɾbjen,supeɾbenɡ,L
supeɾbenɡajs,supeɾbjenas,supeɾbjen,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenis,supeɾben,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbeɡnemos,supeɾbeɡn,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡen,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbeɡnemos,supeɾbeɡn,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡos,supeɾbenɡos,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡemos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡamos,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbemos,supeɾb,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenemos,supeɾben,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenan,supeɾben,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡamos,supeɾbena,supeɾben,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbenisemos,supeɾbenis,supeɾbenɡ,L
supeɾbenɡamos,supeɾbjemos,supeɾbj,supeɾbenɡ,L
supeɾbenɡamos,supeɾbjemos,supeɾbj,supeɾbenɡ,L
supeɾbenɡamos,supeɾbjemos,supeɾbj,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡen,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡen,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡen,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡan,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbeɡes,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbeɡnen,supeɾbeɡn,supeɾbenɡ,L
supeɾbenɡan,supeɾbenisen,supeɾbenis,supeɾbenɡ,L
supeɾbenɡan,supeɾbenis,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡan,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡan,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡan,supeɾbenan,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbena,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenan,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbena,supeɾben,supeɾbenɡ,L
supeɾbenɡan,supeɾbjenas,supeɾbjen,supeɾbenɡ,L
supeɾbenɡan,supeɾbjena,supeɾbjen,supeɾbenɡ,L
supeɾbenɡan,supeɾbjena,supeɾbjen,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenis,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡes,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenises,supeɾbenis,supeɾbenɡ,L
supeɾbenɡas,supeɾbenis,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡnɡas,supeɾbeɡnɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡnɡas,supeɾbeɡnɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡes,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡas,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbeɡe,supeɾbeɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenajs,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡo,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenɡa,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡas,supeɾbenisajs,supeɾbenis,supeɾbenɡ,L
supeɾbenɡas,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbena,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbenas,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbena,supeɾben,supeɾbenɡ,L
supeɾbenɡas,supeɾbjenas,supeɾbjen,supeɾbenɡ,L
supeɾbenɡas,supeɾbjena,supeɾbjen,supeɾbenɡ,L
supeɾbenɡas,supeɾbjenas,supeɾbjen,supeɾbenɡ,L
supeɾbenɡa,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡa,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡa,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡa,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡa,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
supeɾbenɡa,supeɾbenɡe,supeɾbenɡ,supeɾbenɡ,L
