lemma,target_tag,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,6,55,10.91
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,42,55,76.36
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,13,55,23.64
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,10,55,18.18
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,11,55,20.0
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,8,55,14.55
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,45,55,81.82
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,38,55,69.09
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,43,55,78.18
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,44,55,80.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,45,55,81.82
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;SG,39,55,70.91
k o m p a d e s ˈe ɾ,V;IND;PRS;1;PL,16,55,29.09
k o m p a d e s ˈe ɾ,V;IND;PRS;1;SG,38,55,69.09
k o m p a d e s ˈe ɾ,V;IND;PRS;2;PL,20,55,36.36
k o m p a d e s ˈe ɾ,V;IND;PRS;2;SG,19,55,34.55
k o m p a d e s ˈe ɾ,V;IND;PRS;3;PL,13,55,23.64
k o m p a d e s ˈe ɾ,V;IND;PRS;3;SG,22,55,40.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;PL,4,55,7.27
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;SG,9,55,16.36
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;PL,0,55,0.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;SG,11,55,20.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;PL,7,55,12.73
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;SG,11,55,20.0
k o n o s ˈe ɾ,V;IND;PRS;1;PL,19,55,34.55
k o n o s ˈe ɾ,V;IND;PRS;1;SG,30,55,54.55
k o n o s ˈe ɾ,V;IND;PRS;2;PL,22,55,40.0
k o n o s ˈe ɾ,V;IND;PRS;2;SG,18,55,32.73
k o n o s ˈe ɾ,V;IND;PRS;3;PL,17,55,30.91
k o n o s ˈe ɾ,V;IND;PRS;3;SG,13,55,23.64
k o n o s ˈe ɾ,V;SBJV;PRS;1;PL,26,55,47.27
k o n o s ˈe ɾ,V;SBJV;PRS;1;SG,27,55,49.09
k o n o s ˈe ɾ,V;SBJV;PRS;2;PL,35,55,63.64
k o n o s ˈe ɾ,V;SBJV;PRS;2;SG,27,55,49.09
k o n o s ˈe ɾ,V;SBJV;PRS;3;PL,24,55,43.64
k o n o s ˈe ɾ,V;SBJV;PRS;3;SG,27,55,49.09
m e ɾ e s ˈe ɾ,V;IND;PRS;1;PL,3,55,5.45
m e ɾ e s ˈe ɾ,V;IND;PRS;1;SG,28,55,50.91
m e ɾ e s ˈe ɾ,V;IND;PRS;2;PL,4,55,7.27
m e ɾ e s ˈe ɾ,V;IND;PRS;2;SG,5,55,9.09
m e ɾ e s ˈe ɾ,V;IND;PRS;3;PL,3,55,5.45
m e ɾ e s ˈe ɾ,V;IND;PRS;3;SG,3,55,5.45
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;PL,20,55,36.36
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;SG,26,55,47.27
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;PL,35,55,63.64
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;SG,26,55,47.27
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;PL,28,55,50.91
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;SG,25,55,45.45
m u l ç ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
