lemma,target_tag,correct,total,accuracy
b e n d e s ˈi ɾ,V;IND;PRS;1;PL,10,55,18.18
b e n d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;2;PL,10,55,18.18
b e n d e s ˈi ɾ,V;IND;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;3;PL,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;3;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;2;PL,0,55,0.0
b e n d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
d e b e n ˈi ɾ,V;IND;PRS;1;PL,6,55,10.91
d e b e n ˈi ɾ,V;IND;PRS;1;SG,45,55,81.82
d e b e n ˈi ɾ,V;IND;PRS;2;PL,6,55,10.91
d e b e n ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;3;PL,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;3;SG,1,55,1.82
d e b e n ˈi ɾ,V;SBJV;PRS;1;PL,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;1;SG,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;2;PL,40,55,72.73
d e b e n ˈi ɾ,V;SBJV;PRS;2;SG,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;3;PL,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;3;SG,45,55,81.82
e m u n ç ˈe ɾ,V;IND;PRS;1;PL,5,55,9.09
e m u n ç ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
e m u n ç ˈe ɾ,V;IND;PRS;2;PL,4,55,7.27
e m u n ç ˈe ɾ,V;IND;PRS;2;SG,6,55,10.91
e m u n ç ˈe ɾ,V;IND;PRS;3;PL,6,55,10.91
e m u n ç ˈe ɾ,V;IND;PRS;3;SG,6,55,10.91
e m u n ç ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;1;SG,50,55,90.91
e n k a n e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;1;PL,54,55,98.18
e n k a n e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;2;PL,54,55,98.18
e n k a n e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;1;PL,35,55,63.64
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;1;SG,54,55,98.18
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;2;PL,38,55,69.09
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;1;PL,33,55,60.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;2;PL,30,55,54.55
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
k o n b e n s ˈe ɾ,V;IND;PRS;1;PL,20,55,36.36
k o n b e n s ˈe ɾ,V;IND;PRS;1;SG,29,55,52.73
k o n b e n s ˈe ɾ,V;IND;PRS;2;PL,19,55,34.55
k o n b e n s ˈe ɾ,V;IND;PRS;2;SG,17,55,30.91
k o n b e n s ˈe ɾ,V;IND;PRS;3;PL,6,55,10.91
k o n b e n s ˈe ɾ,V;IND;PRS;3;SG,23,55,41.82
k o n b e n s ˈe ɾ,V;SBJV;PRS;1;PL,18,55,32.73
k o n b e n s ˈe ɾ,V;SBJV;PRS;1;SG,19,55,34.55
k o n b e n s ˈe ɾ,V;SBJV;PRS;2;PL,20,55,36.36
k o n b e n s ˈe ɾ,V;SBJV;PRS;2;SG,3,55,5.45
k o n b e n s ˈe ɾ,V;SBJV;PRS;3;PL,5,55,9.09
k o n b e n s ˈe ɾ,V;SBJV;PRS;3;SG,17,55,30.91
o f ɾ e s ˈe ɾ,V;IND;PRS;1;PL,39,55,70.91
o f ɾ e s ˈe ɾ,V;IND;PRS;1;SG,54,55,98.18
o f ɾ e s ˈe ɾ,V;IND;PRS;2;PL,38,55,69.09
o f ɾ e s ˈe ɾ,V;IND;PRS;2;SG,40,55,72.73
o f ɾ e s ˈe ɾ,V;IND;PRS;3;PL,39,55,70.91
o f ɾ e s ˈe ɾ,V;IND;PRS;3;SG,37,55,67.27
o f ɾ e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;2;PL,45,55,81.82
o f ɾ e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
