lemma,target_tag,correct,total,accuracy
a b o r e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a b o r e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a b o r e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a b o r e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a b o r e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a b o r e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
a b o r e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a b o r e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a b o r e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a b o r e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a b o r e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a b o r e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a d o ɾ m e s ˈe ɾ,V;IND;PRS;1;PL,16,55,29.09
a d o ɾ m e s ˈe ɾ,V;IND;PRS;1;SG,49,55,89.09
a d o ɾ m e s ˈe ɾ,V;IND;PRS;2;PL,16,55,29.09
a d o ɾ m e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a d o ɾ m e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a d o ɾ m e s ˈe ɾ,V;IND;PRS;3;SG,54,55,98.18
a d o ɾ m e s ˈe ɾ,V;SBJV;PRS;1;PL,11,55,20.0
a d o ɾ m e s ˈe ɾ,V;SBJV;PRS;1;SG,48,55,87.27
a d o ɾ m e s ˈe ɾ,V;SBJV;PRS;2;PL,15,55,27.27
a d o ɾ m e s ˈe ɾ,V;SBJV;PRS;2;SG,54,55,98.18
a d o ɾ m e s ˈe ɾ,V;SBJV;PRS;3;PL,53,55,96.36
a d o ɾ m e s ˈe ɾ,V;SBJV;PRS;3;SG,49,55,89.09
a d ʃ a s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a d ʃ a s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a d ʃ a s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a d ʃ a s ˈe ɾ,V;IND;PRS;2;SG,52,55,94.55
a d ʃ a s ˈe ɾ,V;IND;PRS;3;PL,50,55,90.91
a d ʃ a s ˈe ɾ,V;IND;PRS;3;SG,54,55,98.18
a d ʃ a s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a n t e d e s ˈi ɾ,V;IND;PRS;1;PL,55,55,100.0
