lemma,target_tag,correct,total,accuracy
a b e n ˈi ɾ,V;IND;PRS;1;PL,52,55,94.55
a b e n ˈi ɾ,V;IND;PRS;1;SG,55,55,100.0
a b e n ˈi ɾ,V;IND;PRS;2;PL,54,55,98.18
a b e n ˈi ɾ,V;IND;PRS;2;SG,55,55,100.0
a b e n ˈi ɾ,V;IND;PRS;3;PL,55,55,100.0
a b e n ˈi ɾ,V;IND;PRS;3;SG,54,55,98.18
a b e n ˈi ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a b e n ˈi ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a b e n ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a b e n ˈi ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a b e n ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a b e n ˈi ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a d ʃ a s ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
a d ʃ a s ˈe ɾ,V;IND;PRS;1;SG,0,55,0.0
a d ʃ a s ˈe ɾ,V;IND;PRS;2;PL,0,55,0.0
a d ʃ a s ˈe ɾ,V;IND;PRS;2;SG,0,55,0.0
a d ʃ a s ˈe ɾ,V;IND;PRS;3;PL,0,55,0.0
a d ʃ a s ˈe ɾ,V;IND;PRS;3;SG,0,55,0.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;1;PL,0,55,0.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;1;SG,0,55,0.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;2;PL,0,55,0.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;2;SG,0,55,0.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;3;PL,0,55,0.0
a d ʃ a s ˈe ɾ,V;SBJV;PRS;3;SG,0,55,0.0
a f l i ç ˈi ɾ,V;IND;PRS;1;PL,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;1;SG,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;2;PL,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;2;SG,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;3;PL,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;3;SG,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;1;PL,54,55,98.18
a f l i ç ˈi ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,36,55,65.45
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,54,55,98.18
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,53,55,96.36
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,50,55,90.91
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,48,55,87.27
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,51,55,92.73
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
