lemma,target_tag,correct,total,accuracy
a b e n ˈi ɾ,V;IND;PRS;1;PL,52,55,94.55
a b e n ˈi ɾ,V;IND;PRS;1;SG,41,55,74.55
a b e n ˈi ɾ,V;IND;PRS;2;PL,52,55,94.55
a b e n ˈi ɾ,V;IND;PRS;2;SG,38,55,69.09
a b e n ˈi ɾ,V;IND;PRS;3;PL,43,55,78.18
a b e n ˈi ɾ,V;IND;PRS;3;SG,36,55,65.45
a b e n ˈi ɾ,V;SBJV;PRS;1;PL,49,55,89.09
a b e n ˈi ɾ,V;SBJV;PRS;1;SG,36,55,65.45
a b e n ˈi ɾ,V;SBJV;PRS;2;PL,48,55,87.27
a b e n ˈi ɾ,V;SBJV;PRS;2;SG,36,55,65.45
a b e n ˈi ɾ,V;SBJV;PRS;3;PL,38,55,69.09
a b e n ˈi ɾ,V;SBJV;PRS;3;SG,35,55,63.64
a b s t ɾ a ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a b s t ɾ a ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a d ʃ a s ˈe ɾ,V;IND;PRS;1;PL,44,55,80.0
a d ʃ a s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a d ʃ a s ˈe ɾ,V;IND;PRS;2;PL,41,55,74.55
a d ʃ a s ˈe ɾ,V;IND;PRS;2;SG,47,55,85.45
a d ʃ a s ˈe ɾ,V;IND;PRS;3;PL,49,55,89.09
a d ʃ a s ˈe ɾ,V;IND;PRS;3;SG,51,55,92.73
a d ʃ a s ˈe ɾ,V;SBJV;PRS;1;PL,47,55,85.45
a d ʃ a s ˈe ɾ,V;SBJV;PRS;1;SG,50,55,90.91
a d ʃ a s ˈe ɾ,V;SBJV;PRS;2;PL,45,55,81.82
a d ʃ a s ˈe ɾ,V;SBJV;PRS;2;SG,49,55,89.09
a d ʃ a s ˈe ɾ,V;SBJV;PRS;3;PL,47,55,85.45
a d ʃ a s ˈe ɾ,V;SBJV;PRS;3;SG,51,55,92.73
a f l i ç ˈi ɾ,V;IND;PRS;1;PL,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;1;SG,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;2;PL,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;2;SG,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;3;PL,55,55,100.0
a f l i ç ˈi ɾ,V;IND;PRS;3;SG,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a f l i ç ˈi ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
a m a n e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a m a n e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
a s t ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;SG,55,55,100.0
a t a ɾ d e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
a t a ɾ d e s ˈe ɾ,V;IND;PRS;1;SG,47,55,85.45
a t a ɾ d e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
a t a ɾ d e s ˈe ɾ,V;IND;PRS;2;SG,50,55,90.91
a t a ɾ d e s ˈe ɾ,V;IND;PRS;3;PL,50,55,90.91
a t a ɾ d e s ˈe ɾ,V;IND;PRS;3;SG,48,55,87.27
a t a ɾ d e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
a t a ɾ d e s ˈe ɾ,V;SBJV;PRS;1;SG,48,55,87.27
a t a ɾ d e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
a t a ɾ d e s ˈe ɾ,V;SBJV;PRS;2;SG,49,55,89.09
a t a ɾ d e s ˈe ɾ,V;SBJV;PRS;3;PL,52,55,94.55
a t a ɾ d e s ˈe ɾ,V;SBJV;PRS;3;SG,51,55,92.73
b a l ˈe ɾ,V;IND;PRS;1;PL,35,55,63.64
b a l ˈe ɾ,V;IND;PRS;1;SG,52,55,94.55
b a l ˈe ɾ,V;IND;PRS;2;PL,36,55,65.45
b a l ˈe ɾ,V;IND;PRS;2;SG,0,55,0.0
