lemma,target_tag,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,53,55,96.36
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,54,55,98.18
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;PL,51,55,92.73
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;SG,52,55,94.55
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;PL,52,55,94.55
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
k o n o s ˈe ɾ,V;IND;PRS;1;PL,12,55,21.82
k o n o s ˈe ɾ,V;IND;PRS;1;SG,37,55,67.27
k o n o s ˈe ɾ,V;IND;PRS;2;PL,10,55,18.18
k o n o s ˈe ɾ,V;IND;PRS;2;SG,13,55,23.64
k o n o s ˈe ɾ,V;IND;PRS;3;PL,14,55,25.45
k o n o s ˈe ɾ,V;IND;PRS;3;SG,11,55,20.0
k o n o s ˈe ɾ,V;SBJV;PRS;1;PL,41,55,74.55
k o n o s ˈe ɾ,V;SBJV;PRS;1;SG,32,55,58.18
k o n o s ˈe ɾ,V;SBJV;PRS;2;PL,5,55,9.09
k o n o s ˈe ɾ,V;SBJV;PRS;2;SG,28,55,50.91
k o n o s ˈe ɾ,V;SBJV;PRS;3;PL,29,55,52.73
k o n o s ˈe ɾ,V;SBJV;PRS;3;SG,32,55,58.18
m e ɾ e s ˈe ɾ,V;IND;PRS;1;PL,23,55,41.82
m e ɾ e s ˈe ɾ,V;IND;PRS;1;SG,37,55,67.27
m e ɾ e s ˈe ɾ,V;IND;PRS;2;PL,15,55,27.27
m e ɾ e s ˈe ɾ,V;IND;PRS;2;SG,17,55,30.91
m e ɾ e s ˈe ɾ,V;IND;PRS;3;PL,20,55,36.36
m e ɾ e s ˈe ɾ,V;IND;PRS;3;SG,19,55,34.55
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;PL,44,55,80.0
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;SG,41,55,74.55
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;PL,7,55,12.73
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;SG,40,55,72.73
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;PL,41,55,74.55
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;SG,42,55,76.36
m u l ç ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
m u l ç ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
m u l ç ˈe ɾ,V;IND;PRS;2;PL,0,55,0.0
m u l ç ˈe ɾ,V;IND;PRS;2;SG,39,55,70.91
m u l ç ˈe ɾ,V;IND;PRS;3;PL,39,55,70.91
m u l ç ˈe ɾ,V;IND;PRS;3;SG,44,55,80.0
m u l ç ˈe ɾ,V;SBJV;PRS;1;PL,0,55,0.0
m u l ç ˈe ɾ,V;SBJV;PRS;1;SG,22,55,40.0
m u l ç ˈe ɾ,V;SBJV;PRS;2;PL,2,55,3.64
m u l ç ˈe ɾ,V;SBJV;PRS;2;SG,22,55,40.0
m u l ç ˈe ɾ,V;SBJV;PRS;3;PL,19,55,34.55
m u l ç ˈe ɾ,V;SBJV;PRS;3;SG,22,55,40.0
o b t e n ˈe ɾ,V;IND;PRS;1;PL,42,55,76.36
o b t e n ˈe ɾ,V;IND;PRS;1;SG,24,55,43.64
o b t e n ˈe ɾ,V;IND;PRS;2;PL,36,55,65.45
o b t e n ˈe ɾ,V;IND;PRS;2;SG,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;3;PL,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;3;SG,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;1;PL,26,55,47.27
o b t e n ˈe ɾ,V;SBJV;PRS;1;SG,28,55,50.91
o b t e n ˈe ɾ,V;SBJV;PRS;2;PL,26,55,47.27
o b t e n ˈe ɾ,V;SBJV;PRS;2;SG,28,55,50.91
o b t e n ˈe ɾ,V;SBJV;PRS;3;PL,26,55,47.27
o b t e n ˈe ɾ,V;SBJV;PRS;3;SG,28,55,50.91
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;1;PL,51,55,92.73
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;1;SG,50,55,90.91
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;2;PL,47,55,85.45
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;3;PL,1,55,1.82
s u p e ɾ b e n ˈi ɾ,V;IND;PRS;3;SG,1,55,1.82
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;1;PL,45,55,81.82
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;1;SG,50,55,90.91
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;2;PL,46,55,83.64
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;2;SG,50,55,90.91
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;3;PL,50,55,90.91
s u p e ɾ b e n ˈi ɾ,V;SBJV;PRS;3;SG,50,55,90.91
