lemma,target_tag,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;PL,54,55,98.18
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;1;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;PL,54,55,98.18
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;2;SG,52,55,94.55
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;PL,54,55,98.18
i n f ɾ i n ç ˈi ɾ,V;IND;PRS;3;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;1;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;2;SG,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;PL,55,55,100.0
i n f ɾ i n ç ˈi ɾ,V;SBJV;PRS;3;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;IND;PRS;2;SG,54,55,98.18
k o m p a d e s ˈe ɾ,V;IND;PRS;3;PL,53,55,96.36
k o m p a d e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;1;SG,53,55,96.36
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
k o m p a d e s ˈe ɾ,V;SBJV;PRS;2;SG,53,55,96.36
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;PL,47,55,85.45
k o m p a d e s ˈe ɾ,V;SBJV;PRS;3;SG,53,55,96.36
k o n o s ˈe ɾ,V;IND;PRS;1;PL,25,55,45.45
k o n o s ˈe ɾ,V;IND;PRS;1;SG,16,55,29.09
k o n o s ˈe ɾ,V;IND;PRS;2;PL,23,55,41.82
k o n o s ˈe ɾ,V;IND;PRS;2;SG,15,55,27.27
k o n o s ˈe ɾ,V;IND;PRS;3;PL,8,55,14.55
k o n o s ˈe ɾ,V;IND;PRS;3;SG,13,55,23.64
k o n o s ˈe ɾ,V;SBJV;PRS;1;PL,16,55,29.09
k o n o s ˈe ɾ,V;SBJV;PRS;1;SG,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;2;PL,1,55,1.82
k o n o s ˈe ɾ,V;SBJV;PRS;2;SG,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;3;PL,15,55,27.27
k o n o s ˈe ɾ,V;SBJV;PRS;3;SG,16,55,29.09
m e ɾ e s ˈe ɾ,V;IND;PRS;1;PL,12,55,21.82
m e ɾ e s ˈe ɾ,V;IND;PRS;1;SG,16,55,29.09
m e ɾ e s ˈe ɾ,V;IND;PRS;2;PL,9,55,16.36
m e ɾ e s ˈe ɾ,V;IND;PRS;2;SG,4,55,7.27
m e ɾ e s ˈe ɾ,V;IND;PRS;3;PL,2,55,3.64
m e ɾ e s ˈe ɾ,V;IND;PRS;3;SG,4,55,7.27
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;PL,22,55,40.0
m e ɾ e s ˈe ɾ,V;SBJV;PRS;1;SG,17,55,30.91
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;PL,21,55,38.18
m e ɾ e s ˈe ɾ,V;SBJV;PRS;2;SG,19,55,34.55
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;PL,16,55,29.09
m e ɾ e s ˈe ɾ,V;SBJV;PRS;3;SG,17,55,30.91
m u l ç ˈe ɾ,V;IND;PRS;1;PL,11,55,20.0
m u l ç ˈe ɾ,V;IND;PRS;1;SG,26,55,47.27
m u l ç ˈe ɾ,V;IND;PRS;2;PL,14,55,25.45
m u l ç ˈe ɾ,V;IND;PRS;2;SG,33,55,60.0
m u l ç ˈe ɾ,V;IND;PRS;3;PL,26,55,47.27
m u l ç ˈe ɾ,V;IND;PRS;3;SG,28,55,50.91
m u l ç ˈe ɾ,V;SBJV;PRS;1;PL,14,55,25.45
m u l ç ˈe ɾ,V;SBJV;PRS;1;SG,35,55,63.64
m u l ç ˈe ɾ,V;SBJV;PRS;2;PL,10,55,18.18
m u l ç ˈe ɾ,V;SBJV;PRS;2;SG,45,55,81.82
m u l ç ˈe ɾ,V;SBJV;PRS;3;PL,28,55,50.91
m u l ç ˈe ɾ,V;SBJV;PRS;3;SG,37,55,67.27
o b t e n ˈe ɾ,V;IND;PRS;1;PL,48,55,87.27
o b t e n ˈe ɾ,V;IND;PRS;1;SG,45,55,81.82
o b t e n ˈe ɾ,V;IND;PRS;2;PL,51,55,92.73
o b t e n ˈe ɾ,V;IND;PRS;2;SG,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;3;PL,0,55,0.0
o b t e n ˈe ɾ,V;IND;PRS;3;SG,0,55,0.0
o b t e n ˈe ɾ,V;SBJV;PRS;1;PL,48,55,87.27
o b t e n ˈe ɾ,V;SBJV;PRS;1;SG,45,55,81.82
