lemma,target_tag,correct,total,accuracy
b e n d e s ˈi ɾ,V;IND;PRS;1;PL,10,55,18.18
b e n d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;2;PL,10,55,18.18
b e n d e s ˈi ɾ,V;IND;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;3;PL,15,55,27.27
b e n d e s ˈi ɾ,V;IND;PRS;3;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;2;PL,0,55,0.0
b e n d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
b e n d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
d e b e n ˈi ɾ,V;IND;PRS;1;PL,55,55,100.0
d e b e n ˈi ɾ,V;IND;PRS;1;SG,45,55,81.82
d e b e n ˈi ɾ,V;IND;PRS;2;PL,55,55,100.0
d e b e n ˈi ɾ,V;IND;PRS;2;SG,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;3;PL,1,55,1.82
d e b e n ˈi ɾ,V;IND;PRS;3;SG,1,55,1.82
d e b e n ˈi ɾ,V;SBJV;PRS;1;PL,52,55,94.55
d e b e n ˈi ɾ,V;SBJV;PRS;1;SG,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;2;PL,52,55,94.55
d e b e n ˈi ɾ,V;SBJV;PRS;2;SG,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;3;PL,45,55,81.82
d e b e n ˈi ɾ,V;SBJV;PRS;3;SG,45,55,81.82
e m u n ç ˈe ɾ,V;IND;PRS;1;PL,39,55,70.91
e m u n ç ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
e m u n ç ˈe ɾ,V;IND;PRS;2;PL,24,55,43.64
e m u n ç ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e m u n ç ˈe ɾ,V;IND;PRS;3;PL,54,55,98.18
e m u n ç ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e m u n ç ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e n k a n e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;2;PL,53,55,96.36
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e n s o ɾ d e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
k o n b e n s ˈe ɾ,V;IND;PRS;1;PL,0,55,0.0
k o n b e n s ˈe ɾ,V;IND;PRS;1;SG,0,55,0.0
k o n b e n s ˈe ɾ,V;IND;PRS;2;PL,0,55,0.0
k o n b e n s ˈe ɾ,V;IND;PRS;2;SG,0,55,0.0
k o n b e n s ˈe ɾ,V;IND;PRS;3;PL,0,55,0.0
k o n b e n s ˈe ɾ,V;IND;PRS;3;SG,0,55,0.0
k o n b e n s ˈe ɾ,V;SBJV;PRS;1;PL,0,55,0.0
k o n b e n s ˈe ɾ,V;SBJV;PRS;1;SG,0,55,0.0
k o n b e n s ˈe ɾ,V;SBJV;PRS;2;PL,0,55,0.0
k o n b e n s ˈe ɾ,V;SBJV;PRS;2;SG,0,55,0.0
k o n b e n s ˈe ɾ,V;SBJV;PRS;3;PL,0,55,0.0
k o n b e n s ˈe ɾ,V;SBJV;PRS;3;SG,0,55,0.0
o f ɾ e s ˈe ɾ,V;IND;PRS;1;PL,44,55,80.0
o f ɾ e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;IND;PRS;2;PL,44,55,80.0
o f ɾ e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
o f ɾ e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;2;PL,39,55,70.91
o f ɾ e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
o f ɾ e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
